epoch,loss,bleu,bleu_percent,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1,5.529291443680272,0.04734276537784923,4.734276537784924,1773399912,,False,1,20b52a21,2026-03-13_16-35-12,57.450937271118164,57.450937271118164,3946235,user-SSI100C3A-48,10.6.0.87,57.450937271118164,1
2,4.754659585085782,0.10661492399896667,10.661492399896668,1773399968,,False,2,20b52a21,2026-03-13_16-36-08,56.290841579437256,113.74177885055542,3946235,user-SSI100C3A-48,10.6.0.87,113.74177885055542,2
3,4.3788229271859835,0.10994954757476354,10.994954757476354,1773400021,,False,3,20b52a21,2026-03-13_16-37-01,53.049060583114624,166.79083943367004,3946235,user-SSI100C3A-48,10.6.0.87,166.79083943367004,3
4,4.105568683508671,0.08648397558873169,8.64839755887317,1773400074,,False,4,20b52a21,2026-03-13_16-37-54,53.464935541152954,220.255774974823,3946235,user-SSI100C3A-48,10.6.0.87,220.255774974823,4
5,3.8737127882061584,0.10666880977239679,10.666880977239678,1773400127,,False,5,20b52a21,2026-03-13_16-38-47,52.88882279396057,273.14459776878357,3946235,user-SSI100C3A-48,10.6.0.87,273.14459776878357,5
6,3.682928501475941,0.12678722618504554,12.678722618504553,1773400180,,False,6,20b52a21,2026-03-13_16-39-40,52.66244888305664,325.8070466518402,3946235,user-SSI100C3A-48,10.6.0.87,325.8070466518402,6
7,3.506041902773308,0.16694570934954903,16.694570934954903,1773400233,,False,7,20b52a21,2026-03-13_16-40-33,53.43707489967346,379.2441215515137,3946235,user-SSI100C3A-48,10.6.0.87,379.2441215515137,7
8,3.348899995052453,0.19709234297309441,19.709234297309443,1773400286,,False,8,20b52a21,2026-03-13_16-41-26,52.36539006233215,431.6095116138458,3946235,user-SSI100C3A-48,10.6.0.87,431.6095116138458,8
9,3.2026919171304415,0.4763076552328098,47.630765523280985,1773400339,,False,9,20b52a21,2026-03-13_16-42-19,53.5224814414978,485.1319930553436,3946235,user-SSI100C3A-48,10.6.0.87,485.1319930553436,9
10,3.064634192929123,0.40819715651041083,40.819715651041086,1773400392,,False,10,20b52a21,2026-03-13_16-43-12,52.953872203826904,538.0858652591705,3946235,user-SSI100C3A-48,10.6.0.87,538.0858652591705,10
11,2.9446017889543015,0.40819715651041083,40.819715651041086,1773400447,,False,11,20b52a21,2026-03-13_16-44-07,54.91215491294861,592.9980201721191,3946235,user-SSI100C3A-48,10.6.0.87,592.9980201721191,11
12,2.829577379660173,0.543584630193332,54.3584630193332,1773400499,,False,12,20b52a21,2026-03-13_16-44-59,51.86495614051819,644.8629763126373,3946235,user-SSI100C3A-48,10.6.0.87,644.8629763126373,12
13,2.715813684896989,0.40121685495436443,40.121685495436445,1773400552,,False,13,20b52a21,2026-03-13_16-45-52,53.17183518409729,698.0348114967346,3946235,user-SSI100C3A-48,10.6.0.87,698.0348114967346,13
14,2.614424019871336,0.40819715651041083,40.819715651041086,1773400605,,False,14,20b52a21,2026-03-13_16-46-45,52.847089767456055,750.8819012641907,3946235,user-SSI100C3A-48,10.6.0.87,750.8819012641907,14
15,2.509750037771283,0.40819715651041083,40.819715651041086,1773400659,,False,15,20b52a21,2026-03-13_16-47-39,53.49730467796326,804.3792059421539,3946235,user-SSI100C3A-48,10.6.0.87,804.3792059421539,15
16,2.411108865304427,0.44044494207409807,44.044494207409805,1773400711,,False,16,20b52a21,2026-03-13_16-48-31,51.87458944320679,856.2537953853607,3946235,user-SSI100C3A-48,10.6.0.87,856.2537953853607,16
17,2.321088929609819,0.44044494207409807,44.044494207409805,1773400763,,False,17,20b52a21,2026-03-13_16-49-23,52.572970151901245,908.826765537262,3946235,user-SSI100C3A-48,10.6.0.87,908.826765537262,17
18,2.231214056592999,0.589770496293735,58.977049629373504,1773400816,,False,18,20b52a21,2026-03-13_16-50-16,52.67312812805176,961.4998936653137,3946235,user-SSI100C3A-48,10.6.0.87,961.4998936653137,18
19,2.145782338778178,0.589770496293735,58.977049629373504,1773400868,,False,19,20b52a21,2026-03-13_16-51-08,52.307430028915405,1013.8073236942291,3946235,user-SSI100C3A-48,10.6.0.87,1013.8073236942291,19
20,2.0665677244013008,0.589770496293735,58.977049629373504,1773400920,,True,20,20b52a21,2026-03-13_16-52-00,52.25944375991821,1066.0667674541473,3946235,user-SSI100C3A-48,10.6.0.87,1066.0667674541473,20
