epoch,loss,bleu,bleu_percent,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1,5.674874460437396,0.053526582283367645,5.3526582283367645,1773399080,,False,1,26f0b973,2026-03-13_16-21-20,30.051377296447754,30.051377296447754,3944477,user-SSI100C3A-48,10.6.0.87,30.051377296447754,1
2,4.913800757964644,0.10968040392490494,10.968040392490494,1773399107,,False,2,26f0b973,2026-03-13_16-21-47,27.238999843597412,57.290377140045166,3944477,user-SSI100C3A-48,10.6.0.87,57.290377140045166,2
3,4.557129085208255,0.10628433110789859,10.628433110789858,1773399135,,False,3,26f0b973,2026-03-13_16-22-15,27.481508016586304,84.77188515663147,3944477,user-SSI100C3A-48,10.6.0.87,84.77188515663147,3
4,4.286206047990998,0.0869751975986599,8.69751975986599,1773399162,,False,4,26f0b973,2026-03-13_16-22-42,26.99595332145691,111.76783847808838,3944477,user-SSI100C3A-48,10.6.0.87,111.76783847808838,4
5,4.076470673517223,0.0922462918083458,9.22462918083458,1773399188,,False,5,26f0b973,2026-03-13_16-23-08,26.56093168258667,138.32877016067505,3944477,user-SSI100C3A-48,10.6.0.87,138.32877016067505,5
6,3.89216932430683,0.11630549507079331,11.630549507079332,1773399215,,False,6,26f0b973,2026-03-13_16-23-35,26.34951090812683,164.67828106880188,3944477,user-SSI100C3A-48,10.6.0.87,164.67828106880188,6
7,3.72965596720901,0.09825860030182472,9.825860030182472,1773399241,,False,7,26f0b973,2026-03-13_16-24-01,26.3071506023407,190.98543167114258,3944477,user-SSI100C3A-48,10.6.0.87,190.98543167114258,7
8,3.5786815157236833,0.10895442669921611,10.89544266992161,1773399268,,False,8,26f0b973,2026-03-13_16-24-28,26.769614934921265,217.75504660606384,3944477,user-SSI100C3A-48,10.6.0.87,217.75504660606384,8
9,3.4420968302802946,0.16533922859351977,16.533922859351975,1773399295,,False,9,26f0b973,2026-03-13_16-24-55,26.805304527282715,244.56035113334656,3944477,user-SSI100C3A-48,10.6.0.87,244.56035113334656,9
10,3.3209173719761735,0.15846225381236473,15.846225381236472,1773399321,,False,10,26f0b973,2026-03-13_16-25-21,26.930753469467163,271.4911046028137,3944477,user-SSI100C3A-48,10.6.0.87,271.4911046028137,10
11,3.2060091131824557,0.15910680283846046,15.910680283846046,1773399349,,False,11,26f0b973,2026-03-13_16-25-49,27.44533658027649,298.9364411830902,3944477,user-SSI100C3A-48,10.6.0.87,298.9364411830902,11
12,3.0872831685202464,0.36025291899308737,36.02529189930873,1773399376,,False,12,26f0b973,2026-03-13_16-26-16,27.24267888069153,326.17912006378174,3944477,user-SSI100C3A-48,10.6.0.87,326.17912006378174,12
13,2.987496180915371,0.34379310649425276,34.37931064942528,1773399402,,False,13,26f0b973,2026-03-13_16-26-42,26.294816732406616,352.47393679618835,3944477,user-SSI100C3A-48,10.6.0.87,352.47393679618835,13
14,2.890668380058418,0.36025291899308737,36.02529189930873,1773399429,,False,14,26f0b973,2026-03-13_16-27-09,26.29326844215393,378.7672052383423,3944477,user-SSI100C3A-48,10.6.0.87,378.7672052383423,14
15,2.798088060452921,0.36025291899308737,36.02529189930873,1773399454,,False,15,26f0b973,2026-03-13_16-27-34,25.7509708404541,404.5181760787964,3944477,user-SSI100C3A-48,10.6.0.87,404.5181760787964,15
16,2.7019689845115162,0.42081994526756683,42.08199452675668,1773399482,,False,16,26f0b973,2026-03-13_16-28-02,27.198376893997192,431.7165529727936,3944477,user-SSI100C3A-48,10.6.0.87,431.7165529727936,16
17,2.6177641924010637,0.3465207780090004,34.65207780090004,1773399509,,False,17,26f0b973,2026-03-13_16-28-29,26.944515705108643,458.6610686779022,3944477,user-SSI100C3A-48,10.6.0.87,458.6610686779022,17
18,2.5339147617395508,0.2882471495268551,28.82471495268551,1773399536,,False,18,26f0b973,2026-03-13_16-28-56,27.28956699371338,485.9506356716156,3944477,user-SSI100C3A-48,10.6.0.87,485.9506356716156,18
19,2.4520983883601413,0.39798693213797703,39.798693213797705,1773399563,,False,19,26f0b973,2026-03-13_16-29-23,26.868719339370728,512.8193550109863,3944477,user-SSI100C3A-48,10.6.0.87,512.8193550109863,19
20,2.3689786135140114,0.44044494207409807,44.044494207409805,1773399590,,True,20,26f0b973,2026-03-13_16-29-50,26.696128606796265,539.5154836177826,3944477,user-SSI100C3A-48,10.6.0.87,539.5154836177826,20
